dataset,pathway,rho,operator_method,predictor_method,n_nodes,n_hidden,delta_star,delta_hat,regret,nregret,top1,top3,rank_tau,m_star,m_hat
ST003390,Pyrimidine Metabolism,0.5,none,active_acq,4,2,0.2490845,-0.34260282,0.59168732,2.3754482,0,0.6667,,Dihydrothymine,Pseudouridine
ST003390,Pyrimidine Metabolism,0.5,none,mutual_info,4,2,0.06709121,-0.51279082,0.57988203,8.64318916,0,0.6667,,Pseudouridine,Uracil
ST003390,Pyrimidine Metabolism,0.5,none,bayes_oed,4,2,0.06709121,0.06709121,0.0,0.0,1,0.6667,,Pseudouridine,Pseudouridine
ST003390,Pyrimidine Metabolism,0.5,none,active_acq,4,2,0.06709121,-0.51279082,0.57988203,8.64318916,0,0.6667,,Pseudouridine,Uracil
ST003390,Pyrimidine Metabolism,0.5,none,mutual_info,4,2,0.08725492,-0.51279319,0.60004811,6.87695454,0,0.6667,,Pseudouridine,Cytidine
ST003390,Pyrimidine Metabolism,0.5,none,bayes_oed,4,2,0.08725492,0.08725492,0.0,0.0,1,0.6667,,Pseudouridine,Pseudouridine
ST003390,Pyrimidine Metabolism,0.5,none,active_acq,4,2,0.08725492,0.08725492,0.0,0.0,1,0.6667,,Pseudouridine,Pseudouridine
ST003390,Pyrimidine Metabolism,0.5,none,mutual_info,4,2,0.2490845,0.2490845,0.0,0.0,1,0.6667,,Dihydrothymine,Dihydrothymine
ST003390,Pyrimidine Metabolism,0.5,none,bayes_oed,4,2,0.2490845,-0.34260282,0.59168732,2.3754482,0,0.6667,,Dihydrothymine,Pseudouridine
ST003390,Pyrimidine Metabolism,0.5,none,active_acq,4,2,0.2490845,-0.34260282,0.59168732,2.3754482,0,0.6667,,Dihydrothymine,Pseudouridine
ST003390,Pyrimidine Metabolism,0.5,none,mutual_info,4,2,0.2490845,0.2490845,0.0,0.0,1,0.6667,,Dihydrothymine,Dihydrothymine
ST003390,Pyrimidine Metabolism,0.5,none,bayes_oed,4,2,0.2490845,-0.34260282,0.59168732,2.3754482,0,0.6667,,Dihydrothymine,Pseudouridine
ST003390,Pyrimidine Metabolism,0.5,none,active_acq,4,2,0.2490845,-0.34260282,0.59168732,2.3754482,0,0.6667,,Dihydrothymine,Pseudouridine
ST003390,Pyrimidine Metabolism,0.5,none,mutual_info,4,2,0.76023581,-0.41133354,1.17156935,1.54106047,0,0.6667,,Dihydrothymine,Uracil
ST003390,Pyrimidine Metabolism,0.5,none,bayes_oed,4,2,0.76023581,-0.41133354,1.17156935,1.54106047,0,0.6667,,Dihydrothymine,Uracil
ST003390,Pyrimidine Metabolism,0.5,none,active_acq,4,2,0.76023581,-0.41133354,1.17156935,1.54106047,0,0.6667,,Dihydrothymine,Uracil
ST003390,Pyrimidine Metabolism,0.5,none,mutual_info,4,2,0.78040189,0.78040189,0.0,0.0,1,0.6667,,Dihydrothymine,Dihydrothymine
ST003390,Pyrimidine Metabolism,0.5,none,bayes_oed,4,2,0.78040189,-0.41133354,1.19173543,1.52707912,0,0.6667,,Dihydrothymine,Cytidine
ST003390,Pyrimidine Metabolism,0.5,none,active_acq,4,2,0.78040189,-0.41133354,1.19173543,1.52707912,0,0.6667,,Dihydrothymine,Cytidine
ST003390,Pyrimidine Metabolism,0.5,none,mutual_info,4,2,0.78040189,0.78040189,0.0,0.0,1,0.6667,,Dihydrothymine,Dihydrothymine
ST003390,Pyrimidine Metabolism,0.5,none,bayes_oed,4,2,0.78040189,-0.41133354,1.19173543,1.52707912,0,0.6667,,Dihydrothymine,Cytidine
ST003390,Pyrimidine Metabolism,0.5,none,active_acq,4,2,0.78040189,-0.41133354,1.19173543,1.52707912,0,0.6667,,Dihydrothymine,Cytidine
ST003390,Pyrimidine Metabolism,0.5,none,mutual_info,4,2,0.76023581,-0.41133354,1.17156935,1.54106047,0,0.6667,,Dihydrothymine,Uracil
ST003390,Pyrimidine Metabolism,0.5,none,bayes_oed,4,2,0.76023581,-0.41133354,1.17156935,1.54106047,0,0.6667,,Dihydrothymine,Uracil
ST003390,Pyrimidine Metabolism,0.5,none,active_acq,4,2,0.76023581,-0.41133354,1.17156935,1.54106047,0,0.6667,,Dihydrothymine,Uracil
ST003390,Pyrimidine Metabolism,0.5,none,mutual_info,4,2,0.06709121,-0.51279082,0.57988203,8.64318916,0,0.6667,,Pseudouridine,Uracil
ST003390,Pyrimidine Metabolism,0.5,none,bayes_oed,4,2,0.06709121,0.06709121,0.0,0.0,1,0.6667,,Pseudouridine,Pseudouridine
ST003390,Pyrimidine Metabolism,0.5,none,active_acq,4,2,0.06709121,-0.51279082,0.57988203,8.64318916,0,0.6667,,Pseudouridine,Uracil
ST003390,Pyrimidine Metabolism,0.5,none,mutual_info,4,2,0.12919622,0.12919622,0.0,0.0,1,0.6667,,Uracil,Uracil
ST003390,Pyrimidine Metabolism,0.5,none,bayes_oed,4,2,0.12919622,0.10903014,0.02016608,0.15608881,0,0.6667,,Uracil,Cytidine
ST003390,Pyrimidine Metabolism,0.5,none,active_acq,4,2,0.12919622,0.12919622,0.0,0.0,1,0.6667,,Uracil,Uracil
ST003390,Pyrimidine Metabolism,0.5,none,mutual_info,4,2,0.06709121,-0.51279082,0.57988203,8.64318916,0,0.6667,,Pseudouridine,Uracil
ST003390,Pyrimidine Metabolism,0.5,none,bayes_oed,4,2,0.06709121,0.06709121,0.0,0.0,1,0.6667,,Pseudouridine,Pseudouridine
ST003390,Pyrimidine Metabolism,0.5,none,active_acq,4,2,0.06709121,-0.51279082,0.57988203,8.64318916,0,0.6667,,Pseudouridine,Uracil
ST003390,Pyrimidine Metabolism,0.5,none,mutual_info,4,2,0.08725492,-0.51279319,0.60004811,6.87695454,0,0.6667,,Pseudouridine,Cytidine
ST003390,Pyrimidine Metabolism,0.5,none,bayes_oed,4,2,0.08725492,0.08725492,0.0,0.0,1,0.6667,,Pseudouridine,Pseudouridine
ST003390,Pyrimidine Metabolism,0.5,none,active_acq,4,2,0.08725492,0.08725492,0.0,0.0,1,0.6667,,Pseudouridine,Pseudouridine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.17188687,-0.33576633,0.16387946,0.95341466,0,0.6667,,Pyroglutamic acid,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.17188687,-0.33576633,0.16387946,0.95341466,0,0.6667,,Pyroglutamic acid,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.17188687,-0.33576633,0.16387946,0.95341466,0,0.6667,,Pyroglutamic acid,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.17188687,-0.33576633,0.16387946,0.95341466,0,0.6667,,Pyroglutamic acid,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.2017841,-0.2017841,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.2017841,-0.34193229,0.14014818,0.69454521,0,0.6667,,Pyroglutamic acid,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.2017841,-0.2017841,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.17805282,-0.20622302,0.02817019,0.15821256,0,0.6667,,Glutamine,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.17805282,-0.20622302,0.02817019,0.15821256,0,0.6667,,Glutamine,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.17805282,-0.20622302,0.02817019,0.15821256,0,0.6667,,Glutamine,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.20622302,-0.20622302,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.20622302,-0.34193229,0.13570927,0.65807042,0,0.6667,,Pyroglutamic acid,Glutamine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.20622302,-0.20622302,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.17188687,-0.33576633,0.16387946,0.95341466,0,0.6667,,Pyroglutamic acid,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.2017841,-0.2017841,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.2017841,-0.34193229,0.14014818,0.69454521,0,0.6667,,Pyroglutamic acid,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.2017841,-0.2017841,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.2017841,-0.2017841,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.2017841,-0.34193229,0.14014818,0.69454521,0,0.6667,,Pyroglutamic acid,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.2017841,-0.2017841,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.17805282,-0.17805282,0.0,0.0,1,0.6667,,Alanine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.17805282,-0.17805282,0.0,0.0,1,0.6667,,Alanine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.17805282,-0.17805282,0.0,0.0,1,0.6667,,Alanine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.2017841,-0.2017841,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.2017841,-0.34193229,0.14014818,0.69454521,0,0.6667,,Pyroglutamic acid,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.2017841,-0.2017841,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.17188687,-0.33576633,0.16387946,0.95341466,0,0.6667,,Pyroglutamic acid,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.20622302,-0.20622302,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.20622302,-0.34193229,0.13570927,0.65807042,0,0.6667,,Pyroglutamic acid,Glutamine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.20622302,-0.20622302,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.17188687,-0.33576633,0.16387946,0.95341466,0,0.6667,,Pyroglutamic acid,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.17805282,-0.20622302,0.02817019,0.15821256,0,0.6667,,Glutamine,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.17805282,-0.20622302,0.02817019,0.15821256,0,0.6667,,Glutamine,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.17805282,-0.20622302,0.02817019,0.15821256,0,0.6667,,Glutamine,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.20622302,-0.20622302,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.20622302,-0.34193229,0.13570927,0.65807042,0,0.6667,,Pyroglutamic acid,Glutamine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.20622302,-0.20622302,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,mutual_info,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,bayes_oed,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.4,none,active_acq,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.17805282,-0.17805282,0.0,0.0,1,0.6667,,Alanine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.17805282,-0.17805282,0.0,0.0,1,0.6667,,Alanine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.17805282,-0.17805282,0.0,0.0,1,0.6667,,Alanine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.2017841,-0.2017841,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.2017841,-0.34193229,0.14014818,0.69454521,0,0.6667,,Pyroglutamic acid,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.2017841,-0.2017841,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.17188687,-0.33576633,0.16387946,0.95341466,0,0.6667,,Pyroglutamic acid,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.20622302,-0.20622302,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.20622302,-0.34193229,0.13570927,0.65807042,0,0.6667,,Pyroglutamic acid,Glutamine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.20622302,-0.20622302,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.17188687,-0.33576633,0.16387946,0.95341466,0,0.6667,,Pyroglutamic acid,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.17805282,-0.20622302,0.02817019,0.15821256,0,0.6667,,Glutamine,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.17805282,-0.20622302,0.02817019,0.15821256,0,0.6667,,Glutamine,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.17805282,-0.20622302,0.02817019,0.15821256,0,0.6667,,Glutamine,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.20622302,-0.20622302,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.20622302,-0.34193229,0.13570927,0.65807042,0,0.6667,,Pyroglutamic acid,Glutamine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.20622302,-0.20622302,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.17805282,-0.20622302,0.02817019,0.15821256,0,0.6667,,Glutamine,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.17805282,-0.20622302,0.02817019,0.15821256,0,0.6667,,Glutamine,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.17805282,-0.20622302,0.02817019,0.15821256,0,0.6667,,Glutamine,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.17805282,-0.20622302,0.02817019,0.15821256,0,0.6667,,Glutamine,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.17805282,-0.20622302,0.02817019,0.15821256,0,0.6667,,Glutamine,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.17805282,-0.20622302,0.02817019,0.15821256,0,0.6667,,Glutamine,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.17188687,-0.33576633,0.16387946,0.95341466,0,0.6667,,Pyroglutamic acid,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.17805282,-0.17805282,0.0,0.0,1,0.6667,,Alanine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.17805282,-0.17805282,0.0,0.0,1,0.6667,,Alanine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.17805282,-0.17805282,0.0,0.0,1,0.6667,,Alanine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.17805282,-0.17805282,0.0,0.0,1,0.6667,,Alanine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.17805282,-0.17805282,0.0,0.0,1,0.6667,,Alanine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.17805282,-0.17805282,0.0,0.0,1,0.6667,,Alanine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.17188687,-0.33576633,0.16387946,0.95341466,0,0.6667,,Pyroglutamic acid,Asparagine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.17188687,-0.17188687,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.20622302,-0.20622302,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.20622302,-0.34193229,0.13570927,0.65807042,0,0.6667,,Pyroglutamic acid,Glutamine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.20622302,-0.20622302,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.2017841,-0.2017841,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.2017841,-0.34193229,0.14014818,0.69454521,0,0.6667,,Pyroglutamic acid,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.2017841,-0.2017841,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.20622302,-0.20622302,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.20622302,-0.34193229,0.13570927,0.65807042,0,0.6667,,Pyroglutamic acid,Glutamine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.20622302,-0.20622302,0.0,0.0,1,0.6667,,Pyroglutamic acid,Pyroglutamic acid
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,mutual_info,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,bayes_oed,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Alanine Aspartate Glutamate Metabolism,0.5,none,active_acq,4,2,-0.19176419,-0.1962031,0.00443891,0.02314777,0,0.6667,,Glutamine,Alanine
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
