pathway_id,rho,trial,U_pred,delta_hat,delta_star,regret,nregret,method
PW_8,0.5,22,0.6726641928766408,0.5963865091353805,0.6510286749147773,0.054642165779396845,0.08393204023959368,JL-FGW-U
PW_8,0.5,23,0.8631046723396256,0.6565138933348817,0.6947943695215629,0.03828047618668118,0.055096122414002836,JL-FGW-U
PW_8,0.5,24,0.7483781934396323,0.6401633434518361,0.6897531644416892,0.049589820989853095,0.0718950239409813,JL-FGW-U
PW_9,0.1,0,0.27565721609693256,0.21581950994330837,0.23009086052648178,0.014271350583173414,0.06202484501240081,JL-FGW-U
PW_9,0.1,1,0.23668113641849142,0.20521714061059076,0.22488351188755012,0.01966637127695936,0.0874513664313442,JL-FGW-U
PW_9,0.1,2,0.3220392401614108,0.2839469663330197,0.30740393629060797,0.02345696995758828,0.07630666502704216,JL-FGW-U
PW_9,0.1,3,0.29345716625779233,0.2715738963282933,0.2892985681575018,0.017724671829208505,0.061267746084665245,JL-FGW-U
PW_9,0.1,4,0.3516122209831027,0.2578961442045979,0.285942674586051,0.028046530381453105,0.09808444801466093,JL-FGW-U
PW_9,0.1,5,0.26408515629522933,0.23290533977297376,0.25221421435533936,0.019308874582365604,0.07655743696343523,JL-FGW-U
PW_9,0.1,6,0.3239753684114328,0.2542335637844111,0.2815400214462357,0.0273064576618246,0.096989609333901,JL-FGW-U
PW_9,0.1,7,0.2637694035407008,0.24113057161489115,0.26024571270844454,0.01911514109355339,0.07345035643474626,JL-FGW-U
PW_9,0.1,8,0.271793799139616,0.24261429091383874,0.2506734428978231,0.00805915198398438,0.03215000188819104,JL-FGW-U
PW_9,0.1,9,0.30263950894312697,0.2959933897979799,0.29944130315889855,0.003447913360918653,0.011514487845867205,JL-FGW-U
PW_9,0.1,10,0.23640480301708858,0.20787796065652,0.2240676389863474,0.0161896783298274,0.07225352880287439,JL-FGW-U
PW_9,0.1,11,0.30298411894477184,0.28157703020076563,0.30238474643402824,0.020807716233262608,0.0688120541479817,JL-FGW-U
PW_9,0.1,12,0.33281531310583123,0.2622740528803462,0.2888818189437696,0.026607766063423355,0.09210605651697988,JL-FGW-U
PW_9,0.1,13,0.17720757119201042,0.15138966262276563,0.15393620164811525,0.0025465390253496256,0.016542819899782853,JL-FGW-U
PW_9,0.1,14,0.23955822401523846,0.21721244044326113,0.23646718094307204,0.019254740499810907,0.08142668935601456,JL-FGW-U
PW_9,0.1,15,0.2912057690783233,0.21509289159216047,0.23656441132876913,0.021471519736608657,0.0907639433521082,JL-FGW-U
PW_9,0.1,16,0.24965662401839156,0.19944001921393573,0.2078536689718816,0.008413649757945868,0.0404787146398504,JL-FGW-U
PW_9,0.1,17,0.26344225179997716,0.21191260464089487,0.22374986167471006,0.01183725703381519,0.052903972392101845,JL-FGW-U
PW_9,0.1,18,0.10962498077324595,0.09966915931099976,0.10221243846887312,0.0025432791578733627,0.024882283870226146,JL-FGW-U
PW_9,0.1,19,0.28251532841658616,0.27205152647959563,0.27711136250109686,0.0050598360215012295,0.018259214610476523,JL-FGW-U
PW_9,0.1,20,0.33523209067625115,0.2888222326846336,0.31894303698758786,0.030120804302954274,0.09443944487094108,JL-FGW-U
PW_9,0.1,21,0.21173595327704026,0.18427789590363428,0.18642953720510974,0.0021516413014754654,0.011541310557967671,JL-FGW-U
PW_9,0.1,22,0.34654993921406,0.3362296146433667,0.33931140148773986,0.0030817868443731578,0.009082473326967697,JL-FGW-U
PW_9,0.1,23,0.31596278667742933,0.24808711687620935,0.2699354247238445,0.021848307847635168,0.08093901369409659,JL-FGW-U
PW_9,0.1,24,0.20386710369770042,0.15939670295768568,0.1706217798237598,0.01122507686607413,0.0657892340577885,JL-FGW-U
PW_9,0.2,0,0.5123425172607399,0.41096872883401575,0.42215907473398234,0.011190345899966592,0.026507414632609486,JL-FGW-U
PW_9,0.2,1,0.43824564388748205,0.3688968254911106,0.3971780753231974,0.028281249832086797,0.07120546393961635,JL-FGW-U
PW_9,0.2,2,0.35557561513498476,0.30834606944609017,0.32685093368893287,0.0185048642428427,0.05661560598232188,JL-FGW-U
PW_9,0.2,3,0.4477566616017002,0.3399829671286081,0.37292806345120416,0.03294509632259607,0.08834169017556351,JL-FGW-U
PW_9,0.2,4,0.4967565000147097,0.4200547195281978,0.4315778433172783,0.011523123789080492,0.026699988659077845,JL-FGW-U
PW_9,0.2,5,0.4564760534695476,0.42240240826118863,0.42531346995080005,0.002911061689611416,0.0068445084081232635,JL-FGW-U
PW_9,0.2,6,0.4643893679726571,0.4281399480593368,0.43253508994086515,0.004395141881528342,0.010161353106670955,JL-FGW-U
PW_9,0.2,7,0.514806038911312,0.4224849299448575,0.45297976772182197,0.03049483777696449,0.06732052792805153,JL-FGW-U
PW_9,0.2,8,0.4450529172261874,0.38555196346714143,0.40738874584026336,0.02183678237312192,0.05360182886756967,JL-FGW-U
PW_9,0.2,9,0.4558569826198062,0.37477878060013664,0.3755084601135069,0.0007296795133702738,0.0019431772421796764,JL-FGW-U
PW_9,0.2,10,0.5270080666686523,0.41052065567013013,0.4250260448904012,0.014505389220271059,0.03412823532432964,JL-FGW-U
PW_9,0.2,11,0.4812942799255978,0.39715108377956826,0.43627323096973847,0.03912214719017021,0.0896734970570516,JL-FGW-U
PW_9,0.2,12,0.46407599091311114,0.39630751643046797,0.39876728336165373,0.0024597669311857695,0.006168426980180982,JL-FGW-U
PW_9,0.2,13,0.3891003351318924,0.37437846661510726,0.3749946876411553,0.000616221026048025,0.0016432793048122166,JL-FGW-U
PW_9,0.2,14,0.35579798601210405,0.26091992359084165,0.28822124086815487,0.02730131727731322,0.09472347092755505,JL-FGW-U
PW_9,0.2,15,0.4081691133669985,0.36226404178112226,0.38302681484954465,0.02076277306842239,0.05420709914136729,JL-FGW-U
PW_9,0.2,16,0.47901602013266154,0.39022857057736937,0.40743743399860965,0.017208863421240284,0.0422368235289121,JL-FGW-U
PW_9,0.2,17,0.38441428545097905,0.3292348038191828,0.3351484231206018,0.005913619301418982,0.017644776812341504,JL-FGW-U
PW_9,0.2,18,0.44650655446901505,0.3637671402914112,0.38853384992542533,0.024766709634014117,0.06374401870346076,JL-FGW-U
PW_9,0.2,19,0.5174781962830831,0.463956126470718,0.4973704969188404,0.0334143704481224,0.0671820503694942,JL-FGW-U
PW_9,0.2,20,0.37522106013213147,0.33499116928474065,0.3632821796640497,0.028291010379309034,0.07787612821171207,JL-FGW-U
PW_9,0.2,21,0.3095805840004451,0.2660568970549957,0.2712539674006234,0.005197070345627719,0.01915942540430294,JL-FGW-U
PW_9,0.2,22,0.4306170335501735,0.35727869489344644,0.3840349518280051,0.026756256934558686,0.06967140910087716,JL-FGW-U
PW_9,0.2,23,0.508883400618761,0.4577732972242446,0.5020190600537358,0.044245762829491164,0.08813562167021888,JL-FGW-U
PW_9,0.2,24,0.4607095584022265,0.37715662060005717,0.4175477210664262,0.04039110046636901,0.09673409160483101,JL-FGW-U
PW_9,0.3,0,0.6158912763236525,0.5186455123978426,0.5512961301781071,0.03265061778026446,0.05922518842543688,JL-FGW-U
PW_9,0.3,1,0.6161057758871241,0.5857327910743729,0.6125509573672238,0.02681816629285083,0.04378111817881329,JL-FGW-U
PW_9,0.3,2,0.5443156385466668,0.4654498162591058,0.5132627880515152,0.04781297179240934,0.09315495292844202,JL-FGW-U
PW_9,0.3,3,0.5452937119951702,0.4999709610745242,0.5030657127671133,0.003094751692589104,0.006151784056298688,JL-FGW-U
PW_9,0.3,4,0.5830997762745984,0.49346612570100995,0.5436563105692235,0.05019018486821353,0.09231969347043181,JL-FGW-U
PW_9,0.3,5,0.6291608297912317,0.5448479631714037,0.5540651691183969,0.009217205946993157,0.01663559865223646,JL-FGW-U
PW_9,0.3,6,0.49093327633052686,0.4543862799078771,0.47273644215917293,0.01835016225129582,0.038816897168567024,JL-FGW-U
PW_9,0.3,7,0.5248466553978774,0.4031875591273797,0.4309908806796403,0.027803321552260618,0.06451023015455586,JL-FGW-U
PW_9,0.3,8,0.5579582901380234,0.47650838496955544,0.49247323835706724,0.0159648533875118,0.032417706831329246,JL-FGW-U
PW_9,0.3,9,0.5656530012850575,0.45655323411496435,0.4972383246399483,0.04068509052498398,0.08182211163273276,JL-FGW-U
PW_9,0.3,10,0.6036497918395496,0.4931849517257881,0.5018518248560969,0.008666873130308839,0.01726978468215427,JL-FGW-U
PW_9,0.3,11,0.5887609973144033,0.48489249246731053,0.4908151482757275,0.005922655808416943,0.012066978186296654,JL-FGW-U
PW_9,0.3,12,0.5669637346369822,0.4770180627128827,0.5167353416596889,0.03971727894680621,0.07686193487486255,JL-FGW-U
PW_9,0.3,13,0.6811769938417629,0.6228145580285817,0.6754711840856894,0.05265662605710775,0.07795539842136893,JL-FGW-U
PW_9,0.3,14,0.5943504217985727,0.5770050854941504,0.5808208394499148,0.0038157539557643894,0.006569588470142252,JL-FGW-U
PW_9,0.3,15,0.6046935461217783,0.5265088330832332,0.5599245338875952,0.03341570080436207,0.05967893561577873,JL-FGW-U
PW_9,0.3,16,0.6280664780152437,0.5689842833761825,0.5969643600131286,0.027980076636946127,0.04687059737975782,JL-FGW-U
PW_9,0.3,17,0.5567786904832013,0.5176310489942453,0.5268792810551672,0.009248232060921957,0.017552847906397624,JL-FGW-U
PW_9,0.3,18,0.684333436387292,0.5580276055367056,0.567508994448373,0.009481388911667388,0.016707028148184953,JL-FGW-U
PW_9,0.3,19,0.6534569231830945,0.5431711438345512,0.5791329557443192,0.03596181190976799,0.06209595038947365,JL-FGW-U
PW_9,0.3,20,0.6004483337518032,0.5460484208026688,0.5902480054257767,0.04419958462310791,0.07488307197648846,JL-FGW-U
PW_9,0.3,21,0.590600915814406,0.49633290951876036,0.5332057804888821,0.03687287097012176,0.06915317055411947,JL-FGW-U
PW_9,0.3,22,0.6543788797490839,0.5581143064279659,0.5985004464572714,0.04038614002930552,0.06747887924491297,JL-FGW-U
PW_9,0.3,23,0.5887074045373006,0.5203047513876858,0.5567253866696223,0.03642063528193651,0.06541938898388286,JL-FGW-U
PW_9,0.3,24,0.6144108388606067,0.562825853189679,0.5739940530082469,0.01116819981856787,0.01945699535642655,JL-FGW-U
PW_9,0.4,0,0.692329925744626,0.6137047420316778,0.662324067470876,0.048619325439198224,0.07340715382846116,JL-FGW-U
PW_9,0.4,1,0.7277986523525546,0.6556241641457039,0.7263914250984873,0.0707672609527834,0.09742303878237285,JL-FGW-U
PW_9,0.4,2,0.781279832803994,0.668100393405436,0.7325350898016766,0.06443469639624055,0.08796124092031266,JL-FGW-U
PW_9,0.4,3,0.7523363160867573,0.6822418497831292,0.7430870608365813,0.060845211053452086,0.08188167099307947,JL-FGW-U
PW_9,0.4,4,0.6341487108998657,0.5215069421411533,0.5462831476841555,0.024776205543002194,0.045354144996956045,JL-FGW-U
PW_9,0.4,5,0.7274253036465819,0.5886687558448316,0.642635652753004,0.05396689690817247,0.08397743859558343,JL-FGW-U
PW_9,0.4,6,0.6837628007307567,0.6439325062551311,0.6505706266188824,0.006638120363751332,0.010203535158381391,JL-FGW-U
PW_9,0.4,7,0.6383319413168578,0.4897619118975613,0.5214058278471824,0.03164391594962107,0.06068960808009884,JL-FGW-U
PW_9,0.4,8,0.7512411444086262,0.5775622949721054,0.6254862486514561,0.04792395367935065,0.07661871546574717,JL-FGW-U
PW_9,0.4,9,0.7815761437422128,0.6185855251754819,0.628966797927825,0.010381272752343018,0.016505279168140596,JL-FGW-U
PW_9,0.4,10,0.7233661713583979,0.6713627015544126,0.7127274511726636,0.041364749618250984,0.058037260905020836,JL-FGW-U
PW_9,0.4,11,0.6809043191004487,0.49862846211989165,0.55161726728267,0.052988805162778374,0.09606081488927849,JL-FGW-U
PW_9,0.4,12,0.6033379837124334,0.46586854650571735,0.4861278065465805,0.020259260040863147,0.04167475991146439,JL-FGW-U
PW_9,0.4,13,0.7647209043304315,0.6004605358891011,0.6135053806646622,0.013044844775561115,0.021262803838493632,JL-FGW-U
PW_9,0.4,14,0.6943440803767256,0.598800753965722,0.6371790406646108,0.038378286698888875,0.06023155761140974,JL-FGW-U
PW_9,0.4,15,0.696927255838824,0.6616758285098444,0.6932754146342014,0.03159958612435698,0.04558013309216915,JL-FGW-U
PW_9,0.4,16,0.7463832766165002,0.6315282656900502,0.637634039379801,0.0061057736897508486,0.009575670709068422,JL-FGW-U
PW_9,0.4,17,0.647747665209783,0.5412322958714464,0.5667431884676188,0.025510892596172452,0.04501314292813702,JL-FGW-U
PW_9,0.4,18,0.6938510730757346,0.6575551651672141,0.6705881254971673,0.013032960329953158,0.019435119173843794,JL-FGW-U
PW_9,0.4,19,0.6686647552985999,0.5212094266141601,0.5649305870918255,0.04372116047766539,0.07739209152900389,JL-FGW-U
PW_9,0.4,20,0.6932725196599315,0.5936306771820156,0.6014075713774565,0.00777689419544092,0.012931154239241243,JL-FGW-U
PW_9,0.4,21,0.6539736767220377,0.49196951620224116,0.5341035604878674,0.04213404428562628,0.0788874042671905,JL-FGW-U
PW_9,0.4,22,0.5534563771217159,0.4507331613509979,0.4797803947030414,0.02904723335204351,0.06054276720622262,JL-FGW-U
PW_9,0.4,23,0.6800646852567077,0.5644598070131753,0.616130523896459,0.05167071688328362,0.08386326280003338,JL-FGW-U
PW_9,0.4,24,0.7652378295002096,0.666890025054779,0.7285310435968642,0.061641018542085146,0.08461000836924444,JL-FGW-U
PW_9,0.5,0,0.7925290635448192,0.6095494394910151,0.6576801593336096,0.04813071984259443,0.07318256211277069,JL-FGW-U
PW_9,0.5,1,0.719151706439921,0.6095892634419894,0.6730824478215699,0.06349318437958051,0.09433195538192464,JL-FGW-U
PW_9,0.5,2,0.6892783995139843,0.5223804593458432,0.5562025488263405,0.03382208948049725,0.06080894261232139,JL-FGW-U
PW_9,0.5,3,0.7295825368167311,0.6271423459896307,0.6772721228162324,0.05012977682660169,0.07401718511309788,JL-FGW-U
PW_9,0.5,4,0.8072821494358187,0.7806611030627434,0.7888900192502942,0.008228916187550839,0.010431005441114553,JL-FGW-U
PW_9,0.5,5,0.7267589889052339,0.5924945344795657,0.6411909628984994,0.048696428418933735,0.07594684029751987,JL-FGW-U
PW_9,0.5,6,0.7392480779839185,0.6787945269259523,0.6908101551513013,0.012015628225348962,0.017393531293386943,JL-FGW-U
PW_9,0.5,7,0.8257909454529719,0.6649310635517758,0.7261992629557235,0.061268199403947676,0.08436830176733488,JL-FGW-U
PW_9,0.5,8,0.802976967148267,0.7122320430437054,0.7608930964477154,0.04866105340401006,0.0639525486453514,JL-FGW-U
PW_9,0.5,9,0.7170304075302546,0.5848389820620308,0.5852731496539961,0.00043416759196535093,0.0007418204385487686,JL-FGW-U
PW_9,0.5,10,0.8215547243210257,0.6821186556113005,0.682909396814111,0.0007907412028105298,0.0011579005866963709,JL-FGW-U
PW_9,0.5,11,0.8215175333570087,0.7427069906062174,0.7995175477247054,0.056810557118488036,0.07105604694931462,JL-FGW-U
PW_9,0.5,12,0.8683508499373745,0.7463713108513018,0.7759029556220967,0.02953164477079484,0.038061002572811684,JL-FGW-U
PW_9,0.5,13,0.7001178274749522,0.5799194479832133,0.606341898751931,0.026422450768717742,0.043576817612862376,JL-FGW-U
PW_9,0.5,14,0.682869338156182,0.6095660348354427,0.6624617235245834,0.05289568868914074,0.07984716099405886,JL-FGW-U
PW_9,0.5,15,0.7861286166930659,0.7246866684425172,0.7583426197233745,0.0336559512808573,0.04438093015176293,JL-FGW-U
PW_9,0.5,16,0.7981420830607788,0.6878880188394081,0.762946683219677,0.07505866438026887,0.09837995897657958,JL-FGW-U
PW_9,0.5,17,0.7292540208146303,0.6431150132432788,0.6950320787472417,0.05191706550396291,0.07469736483324195,JL-FGW-U
PW_9,0.5,18,0.7430200829286436,0.658173854293935,0.72304211308782,0.06486825879388491,0.089715739543443,JL-FGW-U
PW_9,0.5,19,0.8218897692713234,0.6878280898970743,0.7108244148409291,0.02299632494385473,0.03235162459281127,JL-FGW-U
PW_9,0.5,20,0.7994311058174957,0.7054051202371142,0.7345559648796608,0.02915084464254658,0.03968498744744706,JL-FGW-U
PW_9,0.5,21,0.8136509397138576,0.668554848237107,0.7207421517668798,0.052187303529772855,0.07240772955731782,JL-FGW-U
PW_9,0.5,22,0.8659597852901232,0.7619793257172375,0.8258799330912173,0.06390060737397985,0.07737275606282898,JL-FGW-U
PW_9,0.5,23,0.7243628028714629,0.6531355591152823,0.6700834252228297,0.016947866107547394,0.025292172909648997,JL-FGW-U
PW_9,0.5,24,0.8147445973184445,0.6228120942732405,0.6874348697237775,0.06462277545053707,0.09400566854638441,JL-FGW-U
PW_10,0.1,0,0.2733693305013572,0.23981722177149756,0.2651379834744284,0.02532076170293085,0.09550031427454755,JL-FGW-U
PW_10,0.1,1,0.20978811227324468,0.1855500976693608,0.19863373117007033,0.01308363350070954,0.06586813208893512,JL-FGW-U
PW_10,0.1,2,0.2981492295135487,0.24450365534381643,0.25831479328232815,0.013811137938511714,0.05346630453623934,JL-FGW-U
PW_10,0.1,3,0.2572308033494049,0.18752461548961724,0.2064885503876539,0.01896393489803666,0.09184012355180586,JL-FGW-U
PW_10,0.1,4,0.2056391583840602,0.17161668435991298,0.18705535033949827,0.015438665979585292,0.08253527699802192,JL-FGW-U
PW_10,0.1,5,0.3547527336752683,0.29455213903986033,0.3047987262251566,0.010246587185296252,0.03361755141178485,JL-FGW-U
PW_10,0.1,6,0.2684173030573363,0.23276347078850035,0.24500699629583028,0.012243525507329933,0.04997214443960292,JL-FGW-U
PW_10,0.1,7,0.3060775561938149,0.22643795806828074,0.24911003940062315,0.022672081332342414,0.09101231117288558,JL-FGW-U
PW_10,0.1,8,0.17575181637437237,0.16258704665354837,0.17284375886014514,0.010256712206596769,0.05934094283083985,JL-FGW-U
PW_10,0.1,9,0.31211820581247607,0.2512602395812213,0.2586387150132734,0.007378475432052112,0.028528115546786147,JL-FGW-U
PW_10,0.1,10,0.27063159894124916,0.2517403513879348,0.25427639965997734,0.0025360482720425126,0.00997358848755871,JL-FGW-U
PW_10,0.1,11,0.16628670674836776,0.15421752547361917,0.1593755383784193,0.005158012904800141,0.03236389118205899,JL-FGW-U
PW_10,0.1,12,0.27756277132876767,0.21465147184700237,0.23847216832840815,0.02382069648140578,0.09988878639168335,JL-FGW-U
PW_10,0.1,13,0.26658625030819594,0.2099548698668916,0.22776886949539343,0.01781399962850183,0.07821085860354383,JL-FGW-U
PW_10,0.1,14,0.3185185103271487,0.263833762275442,0.29262049537287865,0.02878673309743668,0.0983756523171693,JL-FGW-U
PW_10,0.1,15,0.33099854960358105,0.2918672788223899,0.3130437354840816,0.02117645666169171,0.06764695659050803,JL-FGW-U
PW_10,0.1,16,0.2924526205028711,0.23202610009620278,0.25400860785604995,0.02198250775984717,0.08654236988252481,JL-FGW-U
PW_10,0.1,17,0.3562426511414696,0.2868063590263823,0.29172132859726063,0.004914969570878336,0.016848166111234516,JL-FGW-U
PW_10,0.1,18,0.27075407544456076,0.20891708949570537,0.22220430198334395,0.013287212487638589,0.05979727562008146,JL-FGW-U
PW_10,0.1,19,0.29150625620457066,0.2696326665324807,0.2757030724083383,0.00607040587585761,0.02201791080038363,JL-FGW-U
PW_10,0.1,20,0.21336807429009588,0.1636328468386095,0.18155409776611023,0.017921250927500715,0.0987102475840868,JL-FGW-U
PW_10,0.1,21,0.3269539193735569,0.2924744957896299,0.2968937372340215,0.004419241444391597,0.014884925956046506,JL-FGW-U
PW_10,0.1,22,0.26316167243708394,0.215866970953932,0.23760663863211381,0.021739667678181807,0.09149435760041091,JL-FGW-U
PW_10,0.1,23,0.28688466787407746,0.24481780343499948,0.2610003725743946,0.016182569139395142,0.062002089727904976,JL-FGW-U
PW_10,0.1,24,0.18110711819618913,0.13968927235382356,0.15358967090758455,0.01390039855376099,0.09050346658461325,JL-FGW-U
PW_10,0.2,0,0.5263593553274235,0.41320557483037096,0.45423953815684404,0.04103396332647308,0.09033551458250502,JL-FGW-U
PW_10,0.2,1,0.5221149311633755,0.5086922939880159,0.5089178005296365,0.00022550654162067918,0.0004431099422242502,JL-FGW-U
PW_10,0.2,2,0.3267979310792196,0.2939074550282452,0.29952432015453745,0.005616865126292225,0.01875261726950276,JL-FGW-U
PW_10,0.2,3,0.3908372815131128,0.332877548731588,0.3441481507242361,0.011270601992648122,0.03274927278103104,JL-FGW-U
PW_10,0.2,4,0.3974227442535117,0.34667771515558654,0.3721618940529494,0.025484178897362875,0.06847605469510148,JL-FGW-U
PW_10,0.2,5,0.46811600772026934,0.3702155210724701,0.38650708423522867,0.016291563162758593,0.042150748086511265,JL-FGW-U
PW_10,0.2,6,0.40429208507915365,0.36814080960412804,0.37950268366170475,0.011361874057576715,0.02993884957165781,JL-FGW-U
PW_10,0.2,7,0.47778867384707074,0.41840644415256145,0.4300058878274115,0.011599443674850052,0.02697508041972401,JL-FGW-U
PW_10,0.2,8,0.4692714169683244,0.3982676176431,0.43352914694931544,0.035261529306215456,0.08133600414409482,JL-FGW-U
PW_10,0.2,9,0.5554907163828293,0.4955134696121111,0.5388214765857626,0.0433080069736515,0.08037542683769403,JL-FGW-U
PW_10,0.2,10,0.40045038924668097,0.3292089243235122,0.33041560384428165,0.0012066795207694714,0.0036520051420395514,JL-FGW-U
PW_10,0.2,11,0.44849312145568665,0.39245462771085227,0.41131875807209717,0.018864130361244902,0.045862556794243683,JL-FGW-U
PW_10,0.2,12,0.40207318488710786,0.29759288537672546,0.32857679258587497,0.030983907209149508,0.09429730572976688,JL-FGW-U
PW_10,0.2,13,0.46099493685716897,0.386878962344556,0.4189839969064365,0.03210503456188052,0.07662591896747484,JL-FGW-U
PW_10,0.2,14,0.40598494941917357,0.3697975226247115,0.37657330007894674,0.006775777454235243,0.017993249316619744,JL-FGW-U
PW_10,0.2,15,0.4510681718600309,0.3914095585526873,0.4230397349742738,0.0316301764215865,0.07476880552561324,JL-FGW-U
PW_10,0.2,16,0.4217247813165083,0.34930071651587125,0.3633387485992741,0.014038032083402874,0.03863620863769561,JL-FGW-U
PW_10,0.2,17,0.5306803128150078,0.44663225777079324,0.46326507077436996,0.01663281300357672,0.03590344641511544,JL-FGW-U
PW_10,0.2,18,0.4798919249506737,0.3939329500429885,0.4286568961890932,0.03472394614610469,0.08100638446447177,JL-FGW-U
PW_10,0.2,19,0.4763275852507333,0.4115449082823685,0.4152263386307371,0.0036814303483685973,0.0088660807786129,JL-FGW-U
PW_10,0.2,20,0.5410064050523218,0.40530154968122517,0.43507022240753396,0.029768672726308787,0.06842268330236903,JL-FGW-U
PW_10,0.2,21,0.399869903522679,0.3513435723793277,0.3739313747220223,0.02258780234269464,0.060406275764967515,JL-FGW-U
PW_10,0.2,22,0.5126883925419311,0.46107602018264837,0.48769522216916666,0.026619201986518293,0.05458163260715434,JL-FGW-U
PW_10,0.2,23,0.4851349284089375,0.3761728373683279,0.4124499855601047,0.0362771481917768,0.087955263867836,JL-FGW-U
PW_10,0.2,24,0.4443385894338507,0.4061679997963744,0.4074178840288764,0.0012498842325019965,0.00306781869628291,JL-FGW-U
PW_10,0.3,0,0.5637397698559655,0.4650756058953086,0.48924779054557493,0.024172184650266326,0.04940683355819116,JL-FGW-U
PW_10,0.3,1,0.5851487697435191,0.470416050313138,0.48706882541961766,0.016652775106479667,0.03418977749240112,JL-FGW-U
PW_10,0.3,2,0.5357637200991135,0.43580216379169684,0.4409492050577327,0.005147041266035879,0.01167263959266145,JL-FGW-U
PW_10,0.3,3,0.5090631229038652,0.42194389173025365,0.4494849870551607,0.02754109532490706,0.061272557494343294,JL-FGW-U
PW_10,0.3,4,0.5579792923778762,0.47003860802089775,0.5187236043465127,0.048684996325614904,0.09385536917756905,JL-FGW-U
PW_10,0.3,5,0.6910932971357292,0.6613878394206837,0.6653463874224442,0.003958548001760542,0.005949604622638644,JL-FGW-U
PW_10,0.3,6,0.6134544095847172,0.48272545693917224,0.5093428918685484,0.026617434929376182,0.05225838002596849,JL-FGW-U
PW_10,0.3,7,0.5999835995701932,0.5291051397424299,0.5522017137517888,0.02309657400935894,0.041826334500434666,JL-FGW-U
PW_10,0.3,8,0.5092974055532665,0.3947876731856897,0.42035615357196465,0.02556848038627496,0.06082575349676693,JL-FGW-U
PW_10,0.3,9,0.5422289107150818,0.43943166335852424,0.4514230078902004,0.011991344531676162,0.026563431762340523,JL-FGW-U
PW_10,0.3,10,0.701683143649731,0.6547857550673157,0.6837078544854979,0.028922099418182134,0.0423018381395196,JL-FGW-U
PW_10,0.3,11,0.6529577699765806,0.5563043547795444,0.5674830975446378,0.011178742765093341,0.019698811500241935,JL-FGW-U
PW_10,0.3,12,0.5526194780323025,0.49999387911646065,0.5046355906827605,0.004641711566299889,0.009198145275560737,JL-FGW-U
PW_10,0.3,13,0.5973374934078831,0.48825834475851987,0.5252164727905074,0.03695812803198756,0.0703674184702406,JL-FGW-U
PW_10,0.3,14,0.5897316970796819,0.5016901318488379,0.5228291700454643,0.021139038196626325,0.04043201681051565,JL-FGW-U
PW_10,0.3,15,0.5896470600431093,0.4783164673564684,0.4812245753649754,0.0029081080085070488,0.006043140971904939,JL-FGW-U
PW_10,0.3,16,0.6187098023511945,0.542523422529028,0.5974804671523055,0.05495704462327755,0.09198132277930193,JL-FGW-U
PW_10,0.3,17,0.6678859956758153,0.5758830341509557,0.5980035982669976,0.022120564116041908,0.03699068669526402,JL-FGW-U
PW_10,0.3,18,0.6180018128954108,0.5255219561071619,0.5286473100404191,0.003125353933257191,0.005911982932247219,JL-FGW-U
PW_10,0.3,19,0.6219183581193332,0.5065956174711022,0.5130012788037973,0.006405661332695156,0.012486637894481133,JL-FGW-U
PW_10,0.3,20,0.615229109734403,0.5600184927528402,0.5636292568691056,0.0036107641162653747,0.006406275061482781,JL-FGW-U
PW_10,0.3,21,0.46681803599841654,0.4135905792110533,0.4362181779069856,0.022627598695932283,0.05187220368894189,JL-FGW-U
PW_10,0.3,22,0.5596836393198732,0.47928816288579373,0.4969829124979806,0.017694749612186866,0.035604341338828935,JL-FGW-U
PW_10,0.3,23,0.5732765408061492,0.4548102625434943,0.502299383830675,0.047489121287180636,0.09454345728951687,JL-FGW-U
PW_10,0.3,24,0.6354670643658782,0.5134214389824715,0.5570778002163816,0.043656361233910146,0.07836672083017096,JL-FGW-U
PW_10,0.4,0,0.7091959134554637,0.5701658727683213,0.6301315397890745,0.05996566702075323,0.0951637273849019,JL-FGW-U
PW_10,0.4,1,0.7200979710192895,0.6180174643276763,0.6607619649502472,0.04274450062257085,0.06468971012714425,JL-FGW-U
PW_10,0.4,2,0.7197160758821967,0.6601297431802413,0.6908962496287134,0.03076650644847212,0.04453129687661935,JL-FGW-U
PW_10,0.4,3,0.7210157044523317,0.6622301017928544,0.6899262965308233,0.027696194737968916,0.040143700096368994,JL-FGW-U
PW_10,0.4,4,0.7538719359745861,0.6627405457757094,0.6655394145521345,0.002798868776425101,0.0042054139441980625,JL-FGW-U
PW_10,0.4,5,0.8124275241101422,0.660096391320339,0.6857680646854367,0.02567167336509768,0.037434920511389115,JL-FGW-U
PW_10,0.4,6,0.7432576442017926,0.6241800022508616,0.6795764663539174,0.055396464103055876,0.08151615900578331,JL-FGW-U
PW_10,0.4,7,0.7060818479762101,0.640649998470583,0.6727113281465721,0.03206132967598907,0.04765986219932488,JL-FGW-U
PW_10,0.4,8,0.6680996598373822,0.5459468631334743,0.5647810706372028,0.01883420750372855,0.03334780174024108,JL-FGW-U
PW_10,0.4,9,0.6932303467306509,0.5301586043043193,0.5772344362982805,0.04707583199396126,0.08155409348116979,JL-FGW-U
PW_10,0.4,10,0.65855746404517,0.5195452330663303,0.5534904092659979,0.03394517619966764,0.061329293187555915,JL-FGW-U
PW_10,0.4,11,0.6924230540118885,0.5925181708747203,0.6248020498678685,0.03228387899314822,0.051670570676376336,JL-FGW-U
